ID,RequiredArenaRating,ArenaBracket,Flags,MinFactionID,MinReputation,RequiredAchievement,ItemID[0],ItemID[1],ItemID[2],ItemID[3],ItemID[4],ItemCount[0],ItemCount[1],ItemCount[2],ItemCount[3],ItemCount[4],CurrencyID[0],CurrencyID[1],CurrencyID[2],CurrencyID[3],CurrencyID[4],CurrencyCount[0],CurrencyCount[1],CurrencyCount[2],CurrencyCount[3],CurrencyCount[4]
4449,0,1,0,0,0,0,94371,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4450,0,1,0,0,0,0,94492,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4451,0,1,0,0,0,0,94477,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4452,0,1,0,0,0,0,94437,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4453,0,1,0,0,0,0,94372,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4454,0,1,0,0,0,0,94377,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4455,0,1,0,0,0,0,94426,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4456,0,1,0,0,0,0,94446,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4457,0,1,0,0,0,0,94447,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4458,0,1,0,0,0,0,94443,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4459,0,1,0,0,0,0,94475,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4460,0,1,0,0,0,0,94458,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4461,0,1,0,0,0,0,94430,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4462,0,1,0,0,0,0,94494,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4463,0,1,0,0,0,0,94342,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4464,0,1,0,0,0,0,94358,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4465,0,1,0,0,0,0,94330,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4466,0,1,4,0,0,0,94303,0,0,0,0,1,0,0,0,0,390,0,0,0,0,350000,0,0,0,0
4467,0,1,0,0,0,0,94397,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4468,0,1,0,0,0,0,94466,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4469,0,1,0,0,0,0,94420,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4470,0,1,0,0,0,0,94419,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4471,0,1,0,0,0,0,94328,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4472,0,1,0,0,0,0,94350,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4473,0,1,0,0,0,0,94497,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4474,0,1,0,0,0,0,94408,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4475,0,1,0,0,0,0,94459,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4476,0,1,0,0,0,0,94413,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4477,0,1,0,0,0,0,94484,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4478,0,1,0,0,0,0,94348,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4479,0,1,0,0,0,0,94438,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4480,0,1,0,0,0,0,94345,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4481,0,1,4,0,0,0,94304,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4482,0,1,0,0,0,0,94401,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4483,0,1,0,0,0,0,94448,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4484,0,1,0,0,0,0,94332,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4485,0,1,0,0,0,0,94331,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4486,0,1,0,0,0,0,94444,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4487,0,1,4,0,0,0,94325,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4488,0,1,4,0,0,0,94498,0,0,0,0,1,0,0,0,0,390,0,0,0,0,125000,0,0,0,0
4489,0,1,4,0,0,0,94316,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4490,0,1,0,0,0,0,94369,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4491,0,1,0,0,0,0,94435,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4492,0,1,0,0,0,0,94434,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4493,0,1,0,0,0,0,94490,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4494,0,1,0,0,0,0,94433,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4495,0,1,4,0,0,0,94309,0,0,0,0,1,0,0,0,0,390,0,0,0,0,350000,0,0,0,0
4496,0,1,4,0,0,0,94499,0,0,0,0,1,0,0,0,0,390,0,0,0,0,125000,0,0,0,0
4497,0,1,4,0,0,0,94321,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4498,0,1,4,0,0,0,94306,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4499,0,1,4,0,0,0,94318,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4500,0,1,0,0,0,0,94362,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4501,0,1,0,0,0,0,94431,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4502,0,1,0,0,0,0,94451,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4503,0,1,0,0,0,0,94381,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4504,0,1,0,0,0,0,94389,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4505,0,1,4,0,0,0,94500,0,0,0,0,1,0,0,0,0,390,0,0,0,0,125000,0,0,0,0
4506,0,1,4,0,0,0,94315,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4507,0,1,0,0,0,0,94460,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4508,0,1,0,0,0,0,94496,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4509,0,1,0,0,0,0,94495,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4510,0,1,0,0,0,0,94343,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4511,0,1,0,0,0,0,94463,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4512,0,1,0,0,0,0,94335,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4513,0,1,0,0,0,0,94385,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4514,0,1,0,0,0,0,94334,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4515,0,1,0,0,0,0,94467,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4516,0,1,0,0,0,0,94423,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4517,0,1,0,0,0,0,94445,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4518,0,1,0,0,0,0,94359,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4519,0,1,0,0,0,0,94468,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4520,0,1,0,0,0,0,94402,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4521,0,1,0,0,0,0,94333,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4522,0,1,4,0,0,0,94305,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4523,0,1,0,0,0,0,94416,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4524,0,1,0,0,0,0,94327,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4525,0,1,0,0,0,0,94483,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4526,0,1,0,0,0,0,94347,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4527,0,1,0,0,0,0,94412,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4528,0,1,0,0,0,0,94414,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4529,0,1,0,0,0,0,94461,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4530,0,1,0,0,0,0,94393,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4531,0,1,0,0,0,0,94360,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4532,0,1,0,0,0,0,94424,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4533,0,1,0,0,0,0,94382,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4534,0,1,0,0,0,0,91350,0,0,0,0,1,0,0,0,0,390,0,0,0,0,175000,0,0,0,0
4535,0,1,4,0,0,0,91398,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4536,0,1,4,0,0,0,94310,0,0,0,0,1,0,0,0,0,390,0,0,0,0,225000,0,0,0,0
4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,175000,0,0,0,0
4538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,125000,0,0,0,0
4539,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,100000,0,0,0,0
4540,0,0,0,0,0,0,79102,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,80590,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,0,0,0,0,0,0,89328,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,80592,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,80594,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,80593,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,80591,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,0,0,0,0,0,0,89329,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,0,0,0,0,0,0,80595,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,89326,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,0,0,0,0,0,0,89233,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,85215,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,85216,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,0,0,0,0,0,0,85217,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,0,0,0,0,0,0,89197,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,0,0,0,0,0,0,89202,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,390,390,0,0,0,100000,1000000,0,0,0
4561,0,0,0,0,0,0,87399,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,95491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,0,0,0,0,0,0,95491,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,1,0,0,0,0
4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,5,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,3,0,0,0,0
4567,0,0,0,0,0,0,76132,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,0,0,0,0,0,0,89237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,0,0,0,0,0,0,89250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,0,0,0,0,0,0,89240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,0,0,0,0,0,0,89256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,0,0,0,0,0,0,89243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,0,0,0,0,0,0,89253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,89235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,0,0,0,0,0,0,89259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,0,0,0,0,0,0,89246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,0,0,0,0,0,0,89262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,0,0,0,0,0,0,97071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,0,0,0,0,0,0,96327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,0,0,0,0,0,0,96995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,0,0,0,0,0,0,96251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,97003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,0,0,0,0,0,0,96259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,0,0,0,0,0,0,96971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,0,0,0,0,0,0,96227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,0,0,0,0,0,0,89249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,89239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,0,0,0,0,0,0,89263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,0,0,0,0,0,0,89247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,89260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,0,0,0,0,0,0,89236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,0,0,0,0,0,0,89254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,0,0,0,0,0,0,89244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,0,0,0,0,0,0,89257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,0,0,0,0,0,0,89241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,0,0,0,0,0,0,89251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,89238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,2,0,0,0,0
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,4,0,0,0,0
4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,40000,0,0,0,0
4603,0,0,0,0,0,0,95822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,95569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,0,0,0,0,0,0,96566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,0,0,0,0,0,0,96194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,96938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,95879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,0,0,0,0,0,0,95571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,96623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,0,0,0,0,0,0,95855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,95570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,0,0,0,0,0,96599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,0,0,0,0,0,0,95955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,0,0,0,0,0,95573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,0,0,0,0,0,96699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,0,0,0,0,0,0,95887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,0,0,0,0,0,0,95572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,0,0,0,0,0,0,96631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,96633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,95581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,95889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,0,0,0,0,0,0,96701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,0,0,0,0,0,0,95583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,0,0,0,0,0,0,95957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,96601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,0,0,0,0,0,0,95580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,95857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,0,0,0,0,0,0,96625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,95582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,0,0,0,0,0,0,95881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,0,0,0,0,0,0,96940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,0,0,0,0,0,0,96196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,96568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,0,0,0,0,0,0,95579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,0,0,0,0,0,0,95824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,0,0,0,0,0,0,96229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,96973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,96261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,0,0,0,0,0,0,97005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,0,0,0,0,0,0,96253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,0,0,0,0,0,0,96997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,96329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,0,97073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,0,0,0,0,0,0,96632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,0,0,0,0,0,0,95576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,95888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,0,0,0,0,0,0,96700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,95578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,0,0,0,0,0,0,95956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,96600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,95575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,95856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,96624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,95577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,95880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,0,0,0,0,0,0,96939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,0,0,0,0,0,0,96195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,0,0,0,0,0,0,96567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,0,0,0,0,0,0,95574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,0,0,0,0,0,0,95823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,0,0,0,0,0,0,96228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,0,0,0,0,0,0,96972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,0,0,0,0,0,0,96260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,0,0,0,0,0,0,97004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,0,0,0,0,0,0,96252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,0,0,0,0,0,0,96996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,0,0,0,0,0,0,96328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,0,0,0,0,0,0,97072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,0,0,0,0,0,0,48687,0,0,0,0,1,0,0,0,0,515,0,0,0,0,44,0,0,0,0
4671,0,0,0,0,0,0,97530,97544,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,0,0,0,0,0,0,97543,97545,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,0,0,0,0,0,0,97544,97545,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,97530,97543,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,0,0,0,0,0,0,97544,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,0,0,0,0,0,0,97530,97544,97545,97543,0,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0
4677,0,0,0,0,0,0,97849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,0,0,0,0,0,0,97543,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,0,0,0,0,0,0,97545,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,0,0,0,0,0,0,97530,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,0,0,0,0,0,0,97530,97545,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,0,0,0,0,0,0,97543,97544,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,2200,0,0,0,0,0,74726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,2200,0,0,0,0,0,74724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,100000,0,0,0,0
4719,0,0,0,0,0,0,97543,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,15,0,0,0,0
4724,0,0,0,0,0,0,97530,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,0,0,0,0,0,0,97530,97544,0,0,0,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,0,0,0,0,0,0,99667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,0,0,0,0,0,0,99668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,0,0,0,0,0,0,99669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,99670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,0,0,0,0,0,0,99671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,0,0,0,0,0,0,99672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,0,0,0,0,0,0,99673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,0,0,99674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,0,0,0,0,0,0,99675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
